Date,Close
7/24/2015,47.84
7/27/2015,47.45
7/28/2015,48.16
7/29/2015,48.43
7/30/2015,48.36
7/31/2015,48.59
8/3/2015,48.42
8/4/2015,48.43
8/5/2015,48.71
8/6/2015,48.54
8/7/2015,48.5
8/10/2015,49.13
8/11/2015,48.42
8/12/2015,48.05
8/13/2015,47.96
8/14/2015,47.99
8/17/2015,47.8
8/18/2015,47.48
8/19/2015,47.11
8/20/2015,46.01
8/21/2015,45.05
8/24/2015,43.66
8/25/2015,43.72
8/26/2015,44.47
8/27/2015,45.17
8/28/2015,45.14
8/31/2015,44.92
9/1/2015,43.45
9/2/2015,44.04
9/3/2015,44.1
9/4/2015,43.12
9/8/2015,44.45
9/9/2015,44.23
9/10/2015,44.45
9/11/2015,44.37
9/14/2015,43.96
9/15/2015,44.25
9/16/2015,45.19
9/17/2015,45.2
9/18/2015,44.06
9/21/2015,43.73
9/22/2015,42.64
9/23/2015,42.43
9/24/2015,42.27
9/25/2015,42.46
9/28/2015,41.7
9/29/2015,41.7
9/30/2015,42.48
10/1/2015,42.56
10/2/2015,43.38
10/5/2015,44.22
10/6/2015,44.41
10/7/2015,45.1
10/8/2015,45.45
10/9/2015,45.57
10/12/2015,45.48
10/13/2015,44.97
10/14/2015,45.08
10/15/2015,45.82
10/16/2015,45.8
10/19/2015,45.59
10/20/2015,45.48
10/21/2015,45.25
10/22/2015,45.84
10/23/2015,46.12
10/26/2015,45.9
10/27/2015,45.45
10/28/2015,45.72
10/29/2015,45.35
10/30/2015,45.3
11/2/2015,45.61
11/3/2015,45.72
11/4/2015,45.55
11/5/2015,45.4
11/6/2015,45.06
11/9/2015,44.53
11/10/2015,44.46
11/11/2015,44.63
11/12/2015,44.11
11/13/2015,43.72
11/16/2015,44.26
11/17/2015,44.41
11/18/2015,44.87
11/19/2015,45.09
11/20/2015,44.96
11/23/2015,44.63
11/24/2015,44.7
11/25/2015,44.76
11/27/2015,44.79
11/30/2015,44.73
12/1/2015,45.13
12/2/2015,44.72
12/3/2015,44.35
12/4/2015,44.76
12/7/2015,44.3
12/8/2015,43.61
12/9/2015,43.56
12/10/2015,43.49
12/11/2015,42.73
12/14/2015,42.73
12/15/2015,42.96
12/16/2015,43.81
12/17/2015,43.25
12/18/2015,42.81
12/21/2015,42.69
12/22/2015,43
12/23/2015,43.79
12/24/2015,43.85
12/28/2015,43.63
12/29/2015,44.06
12/30/2015,43.71
12/31/2015,43.16
1/4/2016,42.51
1/5/2016,42.36
1/6/2016,41.62
1/7/2016,40.77
1/8/2016,40.26
1/11/2016,40.44
1/12/2016,40.65
1/13/2016,40.01
1/14/2016,40.67
1/15/2016,39.16
1/19/2016,39.6
1/20/2016,38.7
1/21/2016,39.1
1/22/2016,40.19
1/25/2016,39.62
1/26/2016,40.45
1/27/2016,40.19
1/28/2016,40.48
1/29/2016,41.12
2/1/2016,41.07
2/2/2016,39.95
2/3/2016,40.45
2/4/2016,40.57
2/5/2016,40.02
2/8/2016,39.28
2/9/2016,38.81
2/10/2016,38.79
2/11/2016,38.23
2/12/2016,38.89
2/16/2016,39.62
2/17/2016,40.28
2/18/2016,40.09
2/19/2016,39.95
2/22/2016,40.43
2/23/2016,39.68
2/24/2016,39.42
2/25/2016,39.86
2/26/2016,39.75
2/29/2016,39.61
3/1/2016,40.54
3/2/2016,40.88
3/3/2016,41.36
3/4/2016,41.65
3/7/2016,41.65
3/8/2016,41.22
3/9/2016,41.46
3/10/2016,41.39
3/11/2016,42.46
3/14/2016,42.27
3/15/2016,41.86
3/16/2016,42.33
3/17/2016,42.73
3/18/2016,42.62
3/21/2016,42.23
3/22/2016,42.04
3/23/2016,41.63
3/24/2016,41.24
3/28/2016,41.49
3/29/2016,41.92
3/30/2016,42.28
3/31/2016,41.88
4/1/2016,41.5
4/4/2016,41.41
4/5/2016,40.56
4/6/2016,41.19
4/7/2016,40.61
4/8/2016,41.34
4/11/2016,41.43
4/12/2016,41.99
4/13/2016,42.77
4/14/2016,42.9
4/15/2016,42.96
4/18/2016,43.24
4/19/2016,44
4/20/2016,44.03
4/21/2016,43.83
4/22/2016,43.84
4/25/2016,43.62
4/26/2016,43.81
4/27/2016,43.89
4/28/2016,43.47
4/29/2016,43.3
5/2/2016,43.65
5/3/2016,42.85
5/4/2016,42.28
5/5/2016,42.19
5/6/2016,42.27
5/9/2016,42.19
5/10/2016,42.74
5/11/2016,42.45
5/12/2016,42.38
5/13/2016,41.91
5/16/2016,42.39
5/17/2016,42.15
5/18/2016,42.15
5/19/2016,41.85
5/20/2016,42.09
5/23/2016,41.92
5/24/2016,42.57
5/25/2016,43.11
5/26/2016,43.19
5/27/2016,43.1
5/31/2016,42.89
6/1/2016,42.85
6/2/2016,42.81
6/3/2016,43.11
6/6/2016,43.46
6/7/2016,43.75
6/8/2016,43.86
6/9/2016,43.28
6/10/2016,42.11
6/13/2016,41.46
6/14/2016,40.81
6/15/2016,41.01
6/16/2016,41.2
6/17/2016,41.67
6/20/2016,41.83
6/21/2016,42.23
6/22/2016,42.22
6/23/2016,43.44
6/24/2016,39.41
6/27/2016,38.78
6/28/2016,39.82
6/29/2016,40.67
6/30/2016,41.39
7/1/2016,41.42
7/5/2016,40.49
7/6/2016,40.43
7/7/2016,40.26
7/8/2016,40.92
7/11/2016,41.39
7/12/2016,42.01
7/13/2016,41.99
7/14/2016,42.38
7/15/2016,42.16
7/18/2016,42.17
7/19/2016,41.71
7/20/2016,42.12
7/21/2016,42.04
7/22/2016,42.14
7/25/2016,41.98
7/26/2016,42.2
7/27/2016,42.36
7/28/2016,42.27
7/29/2016,42.73
8/1/2016,42.31
8/2/2016,42.07
8/3/2016,41.99
8/4/2016,42.21
8/5/2016,42.48
8/8/2016,42.56
8/9/2016,42.91
8/10/2016,43.03
8/11/2016,43.42
8/12/2016,43.28
8/15/2016,43.43
8/16/2016,43.4
8/17/2016,43.44
8/18/2016,43.62
8/19/2016,43.33
8/22/2016,43.26
8/23/2016,43.45
8/24/2016,43.36
8/25/2016,43.2
8/26/2016,42.94
8/29/2016,43.1
8/30/2016,43.07
8/31/2016,42.98
9/1/2016,43.17
9/2/2016,43.8
9/6/2016,44.05
9/7/2016,44.08
9/8/2016,44.09
9/9/2016,43.28
9/12/2016,43.56
9/13/2016,42.58
9/14/2016,42.46
9/15/2016,42.83
9/16/2016,42.27
9/19/2016,42.47
9/20/2016,42.67
9/21/2016,43.38
9/22/2016,43.87
9/23/2016,43.48
9/26/2016,42.85
9/27/2016,42.9
9/28/2016,43.35
9/29/2016,42.92
9/30/2016,43.25
10/3/2016,43.14
10/4/2016,43.17
10/5/2016,43.49
10/6/2016,43.23
10/7/2016,43.05
10/10/2016,43.22
10/11/2016,42.58
10/12/2016,42.55
10/13/2016,42.27
10/14/2016,42.43
10/17/2016,42.25
10/18/2016,42.68
10/19/2016,42.78
10/20/2016,42.85
10/21/2016,42.74
10/24/2016,42.73
10/25/2016,42.74
10/26/2016,42.54
10/27/2016,42.57
10/28/2016,42.5
10/31/2016,42.5
11/1/2016,42.37
11/2/2016,41.98
11/3/2016,41.95
11/4/2016,41.56
11/7/2016,42.18
11/8/2016,42.38
11/9/2016,42.43
11/10/2016,42.24
11/11/2016,41.93
11/14/2016,41.72
11/15/2016,41.99
11/16/2016,41.46
11/17/2016,41.7
11/18/2016,41.23
11/21/2016,41.59
11/22/2016,41.72
11/23/2016,41.55
11/25/2016,41.75
11/28/2016,41.41
11/29/2016,41.63
11/30/2016,41.71
12/1/2016,41.66
12/2/2016,41.77
12/5/2016,42.24
12/6/2016,42.61
12/7/2016,43.25
12/8/2016,43.18
12/9/2016,43.33
12/12/2016,43.24
12/13/2016,43.79
12/14/2016,43.11
12/15/2016,42.97
12/16/2016,43
12/19/2016,42.95
12/20/2016,43.05
12/21/2016,43.07
12/22/2016,43.01
12/23/2016,42.7
12/27/2016,42.65
12/28/2016,42.45
12/29/2016,42.73
12/30/2016,42.82
1/3/2017,43.06
1/4/2017,43.55
1/5/2017,43.91
1/6/2017,43.71
1/9/2017,43.62
1/10/2017,43.63
1/11/2017,43.83
1/12/2017,43.95
1/13/2017,44.09
1/17/2017,43.95
1/18/2017,43.81
1/19/2017,43.71
1/20/2017,43.86
1/23/2017,43.97
1/24/2017,44.1
1/25/2017,44.56
1/26/2017,44.32
1/27/2017,44.19
1/30/2017,43.86
1/31/2017,43.96
2/1/2017,44.1
2/2/2017,44.08
2/3/2017,44.19
2/6/2017,43.92
2/7/2017,43.74
2/8/2017,43.86
2/9/2017,44.01
2/10/2017,44.08
2/13/2017,44.29
2/14/2017,44.21
2/15/2017,44.41
2/16/2017,44.56
2/17/2017,44.36
2/21/2017,44.48
2/22/2017,44.47
2/23/2017,44.52
2/24/2017,44.18
2/27/2017,44.17
2/28/2017,44.12
3/1/2017,44.6
3/2/2017,44.35
3/3/2017,44.69
3/6/2017,44.56
3/7/2017,44.42
3/8/2017,44.23
3/9/2017,44.39
3/10/2017,44.76
3/13/2017,44.97
3/14/2017,44.57
3/15/2017,45.17
3/16/2017,45.51
3/17/2017,45.61
3/20/2017,45.58
3/21/2017,45.39
3/22/2017,45.42
3/23/2017,45.43
3/24/2017,45.52
3/27/2017,45.5
3/28/2017,45.7
3/29/2017,45.63
3/30/2017,45.44
3/31/2017,45.4
4/3/2017,45.35
4/4/2017,45.35
4/5/2017,45.15
4/6/2017,45.19
4/7/2017,45.06
4/10/2017,45.05
4/11/2017,45.31
4/12/2017,45.24
4/13/2017,44.86
4/17/2017,45.12
4/18/2017,44.79
4/19/2017,44.57
4/20/2017,44.95
4/21/2017,44.96
4/24/2017,46.26
4/25/2017,46.57
4/26/2017,46.42
4/27/2017,46.38
4/28/2017,46.35
5/1/2017,46.55
5/2/2017,46.72
5/3/2017,46.61
5/4/2017,47.18
5/5/2017,47.72
5/8/2017,47.3
5/9/2017,47.17
5/10/2017,47.2
5/11/2017,47.22
5/12/2017,47.48
5/15/2017,47.84
5/16/2017,48.26
5/17/2017,47.68
5/18/2017,47.73
5/19/2017,48.22
5/22/2017,48.35
5/23/2017,48.32
5/24/2017,48.35
5/25/2017,48.34
5/26/2017,48.11
5/30/2017,48.09
5/31/2017,48.19
6/1/2017,48.45
6/2/2017,48.77
6/5/2017,48.54
6/6/2017,48.41
6/7/2017,48.43
6/8/2017,48.3
6/9/2017,48.14
6/12/2017,47.96
6/13/2017,48.32
6/14/2017,48.13
6/15/2017,47.77
6/16/2017,48.23
6/19/2017,48.36
6/20/2017,47.8
6/21/2017,47.77
6/22/2017,47.74
6/23/2017,47.92
6/26/2017,47.26
6/27/2017,47.36
6/28/2017,47.76
6/29/2017,47.24
6/30/2017,47.27
7/3/2017,47.3
7/5/2017,47.27
7/6/2017,46.97
7/7/2017,47.11
7/10/2017,47.12
7/11/2017,47.22
7/12/2017,47.71
7/13/2017,47.85
7/14/2017,48.15
7/17/2017,48.04
7/18/2017,48.05
7/19/2017,48.25
7/20/2017,48.43
7/21/2017,48.25
7/24/2017,48.12
7/25/2017,48.22
7/26/2017,48.5
7/27/2017,48.4
7/28/2017,48.5
7/31/2017,48.59
8/1/2017,48.82
8/2/2017,48.91
8/3/2017,48.86
8/4/2017,48.95
8/7/2017,48.97
8/8/2017,48.79
8/9/2017,48.77
8/10/2017,48.11
8/11/2017,48.1
8/14/2017,48.35
8/15/2017,48.31
8/16/2017,48.52
8/17/2017,47.99
8/18/2017,48.04
8/21/2017,48.14
8/22/2017,48.25
8/23/2017,48.33
8/24/2017,48.25
8/25/2017,48.59
8/28/2017,48.5
8/29/2017,48.31
8/30/2017,48.24
8/31/2017,48.58
9/1/2017,48.67
9/5/2017,48.4
9/6/2017,48.75
9/7/2017,49.11
9/8/2017,49.05
9/11/2017,49.44
9/12/2017,49.52
9/13/2017,49.36
9/14/2017,49.41
9/15/2017,49.48
9/18/2017,49.56
9/19/2017,49.75
9/20/2017,49.73
9/21/2017,49.66
9/22/2017,49.76
9/25/2017,49.55
9/26/2017,49.15
9/27/2017,49.21
9/28/2017,49.14
9/29/2017,49.52
10/2/2017,49.42
10/3/2017,49.63
10/4/2017,49.43
10/5/2017,49.46
10/6/2017,49.41
10/9/2017,49.44
10/10/2017,49.86
10/11/2017,50.04
10/12/2017,49.9
10/13/2017,50.06
10/16/2017,50.04
10/17/2017,49.98
10/18/2017,50.08
10/19/2017,49.98
10/20/2017,49.94
10/23/2017,49.76
10/24/2017,49.88
10/25/2017,49.63
10/26/2017,49.6
10/27/2017,49.59
10/30/2017,49.86
10/31/2017,50.02
11/1/2017,50.1
11/2/2017,50.26
11/3/2017,50.08
11/6/2017,50.21
11/7/2017,50
11/8/2017,50.15
11/9/2017,49.87
11/10/2017,49.77
11/13/2017,49.51
11/14/2017,49.55
11/15/2017,49.31
11/16/2017,49.47
11/17/2017,49.39
11/20/2017,49.44
11/21/2017,49.69
11/22/2017,49.98
11/24/2017,50.32
11/27/2017,50.09
11/28/2017,50.45
11/29/2017,50.27
11/30/2017,50.4
12/1/2017,50.21
12/4/2017,50.05
12/5/2017,49.92
12/6/2017,49.78
12/7/2017,49.78
12/8/2017,49.97
12/11/2017,50.13
12/12/2017,50.29
12/13/2017,50.44
12/14/2017,50.17
12/15/2017,50.16
12/18/2017,50.64
12/19/2017,50.5
12/20/2017,50.43
12/21/2017,50.74
12/22/2017,50.71
12/26/2017,50.45
12/27/2017,50.51
12/28/2017,50.53
12/29/2017,50.63
1/2/2018,50.92
1/3/2018,51.19
1/4/2018,51.73
1/5/2018,52.1
1/8/2018,51.96
1/9/2018,51.98
1/10/2018,52.03
1/11/2018,52.34
1/12/2018,52.89
1/16/2018,52.87
1/17/2018,53.14
1/18/2018,53.04
1/19/2018,53.22
1/22/2018,53.6
1/23/2018,53.71
1/24/2018,53.91
1/25/2018,53.65
1/26/2018,54.08
1/29/2018,53.61
1/30/2018,53.21
1/31/2018,53.17
2/1/2018,53.19
2/2/2018,52.08
2/5/2018,50.05
2/6/2018,51.07
2/7/2018,50.32
2/8/2018,49.27
2/9/2018,49.46
2/12/2018,50.02
2/13/2018,49.88
2/14/2018,50.72
2/15/2018,50.98
2/16/2018,51.13
2/20/2018,50.56
2/21/2018,50.24
2/22/2018,50.53
2/23/2018,51.06
2/26/2018,51.45
2/27/2018,50.71
2/28/2018,50.2
3/1/2018,49.65
3/2/2018,49.78
3/5/2018,50.01
3/6/2018,50.29
3/7/2018,50.29
3/8/2018,50.26
3/9/2018,50.59
3/12/2018,50.75
3/13/2018,50.26
3/14/2018,50.38
3/15/2018,50.38
3/16/2018,50.45
3/19/2018,49.99
3/20/2018,49.9
3/21/2018,50.02
3/22/2018,48.97
3/23/2018,48.6
3/26/2018,49.48
3/27/2018,49.03
3/28/2018,49.4
3/29/2018,49.8
4/2/2018,49.04
4/3/2018,49.45
4/4/2018,49.62
4/5/2018,50.07
4/6/2018,49.74
4/9/2018,50.26
4/10/2018,50.8
4/11/2018,50.64
4/12/2018,50.77
4/13/2018,50.79
4/16/2018,50.86
4/17/2018,51.14
4/18/2018,51.24
4/19/2018,51.07
4/20/2018,50.94
4/23/2018,50.93
4/24/2018,50.82
4/25/2018,50.69
4/26/2018,50.89
4/27/2018,51.02
4/30/2018,50.96
5/1/2018,50.58
5/2/2018,50.61
5/3/2018,50.72
5/4/2018,50.8
5/7/2018,50.81
5/8/2018,50.74
5/9/2018,51
5/10/2018,51.29
5/11/2018,51.37
5/14/2018,51.41
5/15/2018,51.07
5/16/2018,51.06
5/17/2018,51.14
5/18/2018,51.14
5/21/2018,51.24
5/22/2018,51.22
5/23/2018,50.58
5/24/2018,50.26
5/25/2018,49.79
5/29/2018,48.68
5/30/2018,49.45
5/31/2018,49.28
6/1/2018,49.57
6/4/2018,49.81
6/5/2018,49.64
6/6/2018,50.01
6/7/2018,49.86
6/8/2018,49.84
6/11/2018,50.3
6/12/2018,49.91
6/13/2018,49.87
6/14/2018,49.82
6/15/2018,49.53
6/18/2018,49.16
6/19/2018,48.86
6/20/2018,48.81
6/21/2018,48.46
6/22/2018,49.14
6/25/2018,47.53
6/26/2018,47.64
6/27/2018,47.16
6/28/2018,47.47
6/29/2018,47.79
7/2/2018,47.41
7/3/2018,47.65
7/5/2018,48.23
7/6/2018,48.55
7/9/2018,48.87
7/10/2018,48.93
7/11/2018,48.01
7/12/2018,48.34
7/13/2018,48.36
7/16/2018,48.34
7/17/2018,48.32
7/18/2018,48.39
7/19/2018,48.19
7/20/2018,48.55
7/23/2018,48.53
7/24/2018,48.81
7/25/2018,49.25
7/26/2018,48.89
7/27/2018,49.04
7/30/2018,49.2
7/31/2018,49.35
8/1/2018,48.97
8/2/2018,48.59
8/3/2018,48.71
8/6/2018,48.5
8/7/2018,48.91
8/8/2018,48.9
8/9/2018,48.69
8/10/2018,47.74
8/13/2018,47.53
8/14/2018,47.52
8/15/2018,46.92
8/16/2018,47.18
8/17/2018,47.54
8/20/2018,47.74
8/21/2018,48.04
8/22/2018,48.21
8/23/2018,47.77
8/24/2018,48.1
8/27/2018,48.69
8/28/2018,48.58
8/29/2018,48.8
8/30/2018,48.27
8/31/2018,47.78
9/4/2018,47.53
9/5/2018,47.2
9/6/2018,46.99
9/7/2018,46.66
9/10/2018,46.98
9/11/2018,47.02
9/12/2018,47.31
9/13/2018,47.68
9/14/2018,47.65
9/17/2018,47.72
9/18/2018,48.13
9/19/2018,48.34
9/20/2018,48.96
9/21/2018,49.05
9/24/2018,48.85
9/25/2018,48.81
9/26/2018,48.82
9/27/2018,48.65
9/28/2018,48.23
10/1/2018,48.29
10/2/2018,48.04
10/3/2018,48.02
10/4/2018,47.53
10/5/2018,47.31
10/8/2018,47.08
10/9/2018,47.11
10/10/2018,46.37
10/11/2018,45.7
10/12/2018,45.72
10/15/2018,45.85
10/16/2018,46.57
10/17/2018,46.08
10/18/2018,45.54
10/19/2018,46
10/22/2018,45.69
10/23/2018,45.41
10/24/2018,44.15
10/25/2018,44.56
10/26/2018,44.33
10/29/2018,44.23
10/30/2018,44.65
10/31/2018,45.04
11/1/2018,45.44
11/2/2018,45.26
11/5/2018,45.55
11/6/2018,45.64
11/7/2018,46.29
11/8/2018,45.84
11/9/2018,45.56
11/12/2018,44.92
11/13/2018,45.06
11/14/2018,45.15
11/15/2018,45.2
11/16/2018,45.29
11/19/2018,44.98
11/20/2018,44.34
11/21/2018,44.81
11/23/2018,44.49
11/26/2018,45.15
11/27/2018,44.99
11/28/2018,45.65
11/29/2018,45.46
11/30/2018,45.36
12/3/2018,45.75
12/4/2018,44.78
12/6/2018,44.34
12/7/2018,44
12/10/2018,43.62
12/11/2018,43.72
12/12/2018,44.38
12/13/2018,44.39
12/14/2018,43.78
12/17/2018,43.45
12/18/2018,43.35
12/19/2018,43.04
12/20/2018,42.92
12/21/2018,42.23
12/24/2018,41.44
12/26/2018,42.3
12/27/2018,42.22
12/28/2018,42.62
12/31/2018,42.52
1/2/2019,42.53
1/3/2019,42.35
1/4/2019,43.59
1/7/2019,43.63
1/8/2019,43.9
1/9/2019,44.23
1/10/2019,44.51
1/11/2019,44.29
1/14/2019,44.08
1/15/2019,44.2
1/16/2019,44.2
1/17/2019,44.4
1/18/2019,44.82
1/22/2019,44.13
1/23/2019,44.4
1/24/2019,44.39
1/25/2019,44.72
1/28/2019,44.62
1/29/2019,44.72
1/30/2019,45.17
1/31/2019,45.24
2/1/2019,45.26
2/4/2019,45.35
2/5/2019,45.85
2/6/2019,45.53
2/7/2019,45.06
2/8/2019,44.89
2/11/2019,44.74
2/12/2019,45.2
2/13/2019,45.23
2/14/2019,45.24
2/15/2019,45.91
2/19/2019,46.02
2/20/2019,46.25
2/21/2019,46.05
2/22/2019,46.24
2/25/2019,46.25
2/26/2019,46.44
2/27/2019,46.34
2/28/2019,46.33
3/1/2019,46.52
3/4/2019,46.28
3/5/2019,46.34
3/6/2019,46.25
3/7/2019,45.76
3/8/2019,45.72
3/11/2019,46.09
3/12/2019,46.12
3/13/2019,46.52
3/14/2019,46.59
3/15/2019,47.11
3/18/2019,47.32
3/19/2019,47.43
3/20/2019,47.46
3/21/2019,47.32
3/22/2019,46.35
3/25/2019,46.45
3/26/2019,46.34
3/27/2019,46.32
3/28/2019,46.17
3/29/2019,46.36
4/1/2019,46.83
4/2/2019,46.92
4/3/2019,47.24
4/4/2019,47.23
4/5/2019,47.23
4/8/2019,47.3
4/9/2019,47.09
4/10/2019,47.2
4/11/2019,47.08
4/12/2019,47.35
4/15/2019,47.34
4/16/2019,47.4
4/17/2019,47.5
4/18/2019,47.5
4/22/2019,47.45
4/23/2019,47.49
4/24/2019,47
4/25/2019,46.88
4/26/2019,47.08
4/29/2019,47.27
4/30/2019,47.42
5/1/2019,47.11
5/2/2019,46.97
5/3/2019,47.39
5/6/2019,46.96
5/7/2019,46.25
5/8/2019,46.25
5/9/2019,46.02
5/10/2019,46.29
5/13/2019,45.42
5/14/2019,45.86
5/15/2019,46.01
5/16/2019,46.32
5/17/2019,46.05
5/20/2019,46.01
5/21/2019,46.26
5/22/2019,46.14
5/23/2019,45.68
5/24/2019,46.17
5/28/2019,45.91
5/29/2019,45.55
5/30/2019,45.75
5/31/2019,45.38
6/3/2019,45.72
6/4/2019,46.29
6/5/2019,46.13
6/6/2019,46.46
6/7/2019,46.97
6/10/2019,47.03
6/11/2019,47.22
6/12/2019,46.91
6/13/2019,46.95
6/14/2019,46.63
6/17/2019,46.59
6/18/2019,47.19
6/19/2019,47.47
6/20/2019,47.84
6/21/2019,47.81
6/24/2019,47.03
6/25/2019,46.7
6/26/2019,46.85
6/27/2019,46.91
6/28/2019,47.11
7/1/2019,47.29
7/2/2019,47.44
7/3/2019,47.75
7/5/2019,47.34
7/8/2019,47.14
7/9/2019,47.01
7/10/2019,47.15
7/11/2019,47.12
7/12/2019,47.11
7/15/2019,47.22
7/16/2019,46.95
7/17/2019,46.8
7/18/2019,47.03
7/19/2019,46.82
7/22/2019,46.85
7/23/2019,47.12
7/24/2019,47.04
7/25/2019,46.63
7/26/2019,46.74
7/29/2019,46.74
7/30/2019,46.17
7/31/2019,45.84
8/1/2019,45.6
8/2/2019,45.21
8/5/2019,44.2
8/6/2019,44.5
8/7/2019,44.62
8/8/2019,45.01
8/9/2019,44.74
8/12/2019,44.31
8/13/2019,44.7
8/14/2019,43.55
8/15/2019,43.7
8/16/2019,44.16
8/19/2019,44.42
8/20/2019,44.21
8/21/2019,44.5
8/22/2019,44.48
8/23/2019,43.91
8/26/2019,44.2
8/27/2019,44.19
8/28/2019,44.25
8/29/2019,44.62
8/30/2019,44.77
9/3/2019,44.65
9/4/2019,45.26
9/5/2019,45.52
9/6/2019,45.58
9/9/2019,45.78
9/10/2019,46.04
9/11/2019,46.28
9/12/2019,46.55
9/13/2019,46.76
9/16/2019,46.48
9/17/2019,46.59
9/18/2019,46.53
9/19/2019,46.61
9/20/2019,46.57
9/23/2019,46.47
9/24/2019,45.94
9/25/2019,45.84
9/26/2019,45.91
9/27/2019,45.87
9/30/2019,45.95
10/1/2019,45.59
10/2/2019,44.62
10/3/2019,44.81
10/4/2019,45.14
10/7/2019,45.16
10/8/2019,44.71
10/9/2019,45.02
10/10/2019,45.43
10/11/2019,46.2
10/14/2019,46.02
10/15/2019,46.5
10/16/2019,46.62
10/17/2019,46.75
10/18/2019,46.72
10/21/2019,47.01
10/22/2019,46.95
10/23/2019,47.23
10/24/2019,47.35
10/25/2019,47.26
10/28/2019,47.41
10/29/2019,47.4
10/30/2019,47.49
10/31/2019,47.29
11/1/2019,47.67
11/4/2019,47.97
11/5/2019,47.98
11/6/2019,47.98
11/7/2019,48.13
11/8/2019,48.03
11/11/2019,47.99
11/12/2019,47.98
11/13/2019,47.78
11/14/2019,47.71
11/15/2019,47.92
11/18/2019,47.92
11/19/2019,47.89
11/20/2019,47.57
11/21/2019,47.53
11/22/2019,47.63
11/25/2019,47.93
11/26/2019,47.8
11/27/2019,47.92
11/29/2019,47.55
12/2/2019,47.35
12/3/2019,47.15
12/4/2019,47.54
12/5/2019,47.52
12/6/2019,47.89
12/9/2019,47.65
12/10/2019,47.7
12/11/2019,48.06
12/12/2019,48.39
12/13/2019,48.74
12/16/2019,49.28
12/17/2019,49.09
12/18/2019,49.05
12/19/2019,49
12/20/2019,49.09
12/23/2019,48.8
12/24/2019,48.76
12/26/2019,48.93
12/27/2019,49.08
12/30/2019,48.78
